section_id,section_title,topic_id,topic_title,question_id,question_text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS008,"A 26-year-old man on sertraline 50 mg OD for depression is prescribed tramadol 50 mg PRN for an ankle sprain by his GP. Two days later, he attends A&E with agitation, sweating, tachycardia, tremor, hyperreflexia and a temperature of 38.6°C. Which is the most likely diagnosis?",anticholinergic toxicity,neuroleptic malignant syndrome,opioid toxicity,serotonin syndrome,withdrawal syndrome,serotonin syndrome,"Per BNF interactions appendix: tramadol has serotonergic effects (it inhibits serotonin reuptake) and combining with an SSRI substantially increases the risk of serotonin syndrome. The classic triad is mental status changes (agitation, confusion), autonomic instability (sweating, tachycardia, hyperthermia), and neuromuscular abnormalities (tremor, hyperreflexia, clonus). Neuroleptic malignant syndrome is associated with dopamine antagonists (antipsychotics) and is slower in onset with rigidity rather than hyperreflexia. Management: stop the serotonergic drugs, supportive care, consider cyproheptadine."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS009,A 78-year-old man with end-stage cancer is taking morphine sulfate immediate-release 30 mg PO every 12 hours. He becomes unable to swallow and the team wishes to convert him to a continuous subcutaneous morphine infusion via syringe driver over 24 hours. The PO to SC morphine conversion ratio is 2:1. How many mg of morphine sulfate should be loaded into the syringe driver for 24 hours?,15 mg,30 mg,60 mg,90 mg,120 mg,30 mg,"Total daily PO morphine = 30 mg × 2 doses = 60 mg PO. SC morphine is roughly twice as potent as PO, so divide by 2: 60 ÷ 2 = 30 mg SC over 24 hours. This conversion is per BNF and the Palliative Care Formulary (PCF)."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS010,"A 65-year-old woman with chronic neuropathic pain due to diabetic peripheral neuropathy is reviewed in clinic. Per NICE NG173, which is recommended first-line treatment options for neuropathic pain (other than trigeminal neuralgia)?","amitriptyline, duloxetine, gabapentin, or pregabalin",codeine phosphate,ibuprofen or naproxen,morphine sulfate,paracetamol,"amitriptyline, duloxetine, gabapentin, or pregabalin","Per NICE NG173 (neuropathic pain in adults), first-line options for all neuropathic pain except trigeminal neuralgia are: amitriptyline, duloxetine, gabapentin, or pregabalin. The choice depends on patient factors (age, comorbidities, side-effect profile, interaction risk). NSAIDs and paracetamol have limited efficacy in neuropathic pain. Tramadol may be used as rescue or short-term. Strong opioids (e.g. morphine) are not recommended for chronic neuropathic pain except in specialist settings. Carbamazepine is first-line for trigeminal neuralgia specifically."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS011,"A 50-year-old man with chronic non-cancer pain is currently on tramadol 100 mg QDS, oxycodone modified-release 30 mg BD, and paracetamol 1 g QDS. He has been on this regimen for 18 months. NICE NG193 recommends review of long-term opioid use for chronic primary pain. Which is the most appropriate next step?",continue current regimen and review in 12 months,discuss with the patient the lack of evidence for long-term opioids in chronic primary pain and explore tapering,escalate the oxycodone dose for better pain control,immediate cessation of all opioids,switch oxycodone to fentanyl transdermal patch,discuss with the patient the lack of evidence for long-term opioids in chronic primary pain and explore tapering,Per NICE NG193 (chronic pain in over 16s): there is little or no evidence that opioids are effective for chronic primary pain and good evidence that they cause harm including dependence. The guideline recommends that opioids should NOT be started for chronic primary pain. Patients already on long-term opioids should be reviewed and supported to taper if possible. Abrupt cessation is not appropriate due to withdrawal risk and pain rebound. Escalating doses is contrary to NG193.
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS012,"A 30-year-old woman comes into the pharmacy with a 2-day history of lower back pain after heavy lifting. She has no red flag features. She is exclusively breastfeeding her 3-month-old son who is healthy. She has NKDA, takes no regular medication, and has no other medical conditions. Which is the most appropriate management?",acupuncture,co-codamol 8 mg/500 mg tablets,ibuprofen 400 mg tablets,paracetamol 500 mg tablets,transcutaneous electrical nerve stimulation,ibuprofen 400 mg tablets,"Per NICE NG59 (low back pain and sciatica), NSAIDs are first-line analgesia for acute non-specific low back pain at the lowest effective dose for the shortest period. Ibuprofen is compatible with breastfeeding (minimal transfer into breast milk per UKDILAS). Co-codamol contains codeine, which is contraindicated in breastfeeding due to risk of opioid toxicity in the infant from CYP2D6 ultra-rapid metabolisers (MHRA warning 2013). Paracetamol alone is no longer first-line for low back pain per NG59. Acupuncture and TENS are not recommended."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS013,"A 14-year-old boy weighing 45 kg has been admitted with an acute exacerbation of ulcerative colitis. His pre-admission medication includes Clenil Modulite (beclometasone) 200 micrograms/dose 1 puff BD, montelukast 5 mg OD, Octasa (mesalazine) m/r 2.4 g OD, Remicade (infliximab) 225 mg IV every 8 weeks, and salbutamol 100 micrograms/dose 2 puffs QDS PRN. His mother mentions he has been reporting frequent distressing nightmares. Which medication is most likely to be causing this adverse effect?",Clenil Modulite (beclometasone dipropionate),montelukast,Octasa (mesalazine),Remicade (infliximab),salbutamol,montelukast,"Per MHRA Drug Safety Update (April 2024) and updated SmPC: montelukast carries a boxed warning for neuropsychiatric reactions, including sleep disorders (nightmares, insomnia), anxiety, depression, hallucinations, and behavioural changes. The risk applies to all age groups but is of particular concern in children. Patients (or carers) should be advised to seek urgent medical advice and discontinue montelukast if these symptoms develop. The other medications listed do not commonly cause nightmares."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS014,"An 84-year-old woman with mild-to-moderate Alzheimer's disease (MMSE 22) is being considered for pharmacological treatment. She lives at home with her husband and has no significant comorbidities. She is not taking any regular medication. Per NICE NG97, which is the most appropriate first-line drug treatment?",donepezil 5 mg OD,haloperidol 0.5 mg OD,memantine 5 mg OD,quetiapine 25 mg ON,risperidone 0.25 mg BD,donepezil 5 mg OD,"Per NICE NG97 (dementia): for mild-to-moderate Alzheimer's disease, an acetylcholinesterase inhibitor (donepezil, galantamine or rivastigmine) is first-line, monotherapy. Memantine is reserved for severe Alzheimer's disease, or for moderate AD in patients intolerant of AChE inhibitors. Antipsychotics (haloperidol, risperidone, quetiapine) are NOT first-line for cognitive symptoms — they are associated with increased mortality and stroke risk in dementia (MHRA warning) and are reserved for severe distress or risk of harm to self/others, at lowest effective dose for shortest duration."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS015,"A 68-year-old man with newly diagnosed Parkinson's disease has motor symptoms (bradykinesia, rigidity) significantly affecting his quality of life. He is otherwise well. Per NICE NG71, which is the most appropriate first-line drug treatment?",amantadine,co-careldopa (levodopa with carbidopa),pramipexole,rasagiline,selegiline,co-careldopa (levodopa with carbidopa),"Per NICE NG71 (Parkinson's disease): levodopa is offered first-line for patients in early Parkinson's disease whose motor symptoms decrease their quality of life. Dopamine agonists (e.g. pramipexole) and MAO-B inhibitors (rasagiline, selegiline) are alternatives where motor symptoms do not affect quality of life as much, or where there is concern about motor complications. Amantadine has limited efficacy and is not first-line."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS016,"A 24-year-old woman with newly diagnosed schizophrenia is being initiated on an antipsychotic. She is otherwise well. Per NICE NG178 (psychosis and schizophrenia in adults), which factor is most important when selecting the first-choice antipsychotic?",choosing the lowest-cost generic option,prescribing the most sedating antipsychotic available,selecting based on shared decision-making considering side-effect profile and patient preference,starting with a depot/long-acting injection by default,using haloperidol as first-line for all new diagnoses,selecting based on shared decision-making considering side-effect profile and patient preference,"Per NICE NG178: there is no clear difference in efficacy between most antipsychotics, so the choice should be made through shared decision-making considering metabolic side effects (clozapine, olanzapine — high; aripiprazole — low), extrapyramidal effects (typical antipsychotics > atypicals), sedation, sexual side effects, and patient preference. Haloperidol is rarely first-line for new diagnoses due to EPS risk. Depot injections are typically reserved for adherence concerns or after oral failure. Clozapine is reserved for treatment-resistant schizophrenia (after failure of 2 other antipsychotics, one being atypical)."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS017,"A 45-year-old woman is started on lithium carbonate for bipolar affective disorder. Per NICE NG185 (bipolar) and the BNF, which set of investigations is most important to monitor during long-term lithium therapy?","full blood count and liver function tests, every 12 months","lithium level, renal function, thyroid function and calcium, every 3 months","lithium level only, every 6 months","thyroid function and HbA1c, every 12 months","urea and electrolytes only, every 12 months","lithium level, renal function, thyroid function and calcium, every 3 months","Per BNF lithium monograph and NICE: lithium has a narrow therapeutic range (0.6–1.0 mmol/L typically) and requires regular monitoring. Plasma lithium is measured every 3 months for the first year (then every 6 months if stable). Renal function (U&Es, eGFR), thyroid function (TFTs) and calcium are checked every 6 months — more frequently (every 3 months) in patients at higher risk (elderly, renal impairment, deteriorating function). LFTs and FBC are not routinely required for lithium. HbA1c is not a lithium-specific check."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,central-nervous-system,Central Nervous System Scenarios,CNS018,A 35-year-old man with bipolar affective disorder is taking lithium carbonate 800 mg ON (lithium level 0.7 mmol/L last month). He attends the pharmacy with a prescription for ibuprofen 400 mg TDS for a sports injury. Which is the most appropriate action?,accept the prescription as ibuprofen is safe with lithium,contact the prescriber to suggest paracetamol instead and explain the lithium-NSAID interaction,dispense the ibuprofen but advise the patient to drink plenty of water,recommend an over-the-counter NSAID instead,reduce the lithium dose to 400 mg ON whilst on ibuprofen,contact the prescriber to suggest paracetamol instead and explain the lithium-NSAID interaction,"Per BNF interactions appendix: NSAIDs (including ibuprofen) significantly increase plasma lithium concentrations by reducing renal lithium clearance, with risk of lithium toxicity. This is a clinically significant interaction. Paracetamol is the safer choice for analgesia. If an NSAID is unavoidable, lithium levels should be monitored more frequently and the dose adjusted. The pharmacist has a professional duty to contact the prescriber and propose an alternative."
